inst#,    actual, predicted, error, probability distribution
1,	     1:Low,	     1:Low
8435,	     2:High,	     2:High
8436,	     2:High,	     2:High
8437,	     2:High,	     2:High
8438,	     2:High,	     2:High
8439,	     2:High,	     2:High
8440,	     2:High,	     2:High
8441,	     2:High,	     2:High
8442,	     2:High,	     2:High
8443,	     2:High,	     2:High
8444,	     2:High,	     2:High
8445,	     2:High,	     2:High
8446,	     2:High,	     2:High
8447,	     2:High,	     2:High
8448,	     2:High,	     2:High
8449,	     2:High,	     2:High
8450,	     2:High,	     2:High
8451,	     2:High,	     2:High
8452,	     2:High,	     2:High
8453,	     2:High,	     2:High
8454,	     2:High,	     2:High
8455,	     2:High,	     2:High
8456,	     2:High,	     2:High
8457,	     2:High,	     2:High
8458,	     2:High,	     2:High
8459,	     2:High,	     2:High
8460,	     2:High,	     2:High
8461,	     2:High,	     2:High
8462,	     2:High,	     2:High
8463,	     2:High,	     2:High
8464,	     2:High,	     2:High
8465,	     2:High,	     2:High
8466,	     2:High,	     2:High
8467,	     2:High,	     2:High
8468,	     2:High,	     2:High
8469,	     2:High,	     2:High
8470,	     2:High,	     2:High
8471,	     2:High,	     2:High
8472,	     2:High,	     2:High
8473,	     2:High,	     2:High
8474,	     2:High,	     2:High
8475,	     2:High,	     2:High
8476,	     2:High,	     2:High
8477,	     2:High,	     2:High
8478,	     2:High,	     2:High
8479,	     2:High,	     2:High
8480,	     2:High,	     2:High
8481,	     2:High,	     2:High
8482,	     2:High,	     2:High
8483,	     2:High,	     2:High
8484,	     2:High,	     2:High
8485,	     2:High,	     2:High
8486,	     2:High,	     2:High
8487,	     2:High,	     2:High
8488,	     2:High,	     2:High
8489,	     2:High,	     2:High
8490,	     2:High,	     2:High
8491,	     2:High,	     2:High
8492,	     2:High,	     2:High
8493,	     2:High,	     2:High
8494,	     2:High,	     2:High
8495,	     2:High,	     2:High
8496,	     2:High,	     2:High
8497,	     2:High,	     2:High
8498,	     2:High,	     2:High
8499,	     2:High,	     2:High
8500,	     2:High,	     2:High
8501,	     2:High,	     2:High
8502,	     2:High,	     2:High
8503,	     2:High,	     2:High
8504,	     2:High,	     2:High
8505,	     2:High,	     2:High
8506,	     2:High,	     2:High
8507,	     2:High,	     2:High
8508,	     2:High,	     2:High
8509,	     2:High,	     2:High
8510,	     2:High,	     2:High
8511,	     2:High,	     2:High
8512,	     2:High,	     2:High
8513,	     2:High,	     2:High
8514,	     2:High,	     2:High
8515,	     2:High,	     2:High
8516,	     2:High,	     2:High
8517,	     2:High,	     2:High
8518,	     2:High,	     1:Low
8519,	     2:High,	     1:Low
8520,	     2:High,	     2:High
8521,	     2:High,	     2:High
8522,	     2:High,	     2:High
8523,	     2:High,	     2:High
8524,	     2:High,	     2:High
8525,	     2:High,	     2:High
8526,	     2:High,	     2:High
8527,	     2:High,	     2:High
8528,	     2:High,	     2:High
8529,	     2:High,	     2:High
8530,	     2:High,	     2:High
8531,	     2:High,	     2:High
8532,	     2:High,	     2:High
8533,	     2:High,	     2:High
8534,	     2:High,	     2:High
8535,	     2:High,	     2:High
8536,	     2:High,	     2:High
8537,	     2:High,	     2:High
8538,	     2:High,	     2:High
8539,	     2:High,	     2:High
8540,	     2:High,	     2:High
8541,	     2:High,	     2:High
8542,	     2:High,	     2:High
8543,	     2:High,	     2:High
8544,	     2:High,	     2:High
8545,	     2:High,	     2:High
8546,	     2:High,	     2:High
8547,	     2:High,	     2:High
8548,	     2:High,	     2:High
8549,	     2:High,	     2:High
8550,	     2:High,	     2:High
8551,	     2:High,	     2:High
8552,	     2:High,	     2:High
8553,	     2:High,	     2:High
8554,	     2:High,	     2:High
8555,	     2:High,	     2:High
8556,	     2:High,	     2:High
8557,	     2:High,	     2:High
8558,	     2:High,	     2:High
8559,	     2:High,	     2:High
8560,	     2:High,	     2:High
8561,	     2:High,	     2:High
8562,	     2:High,	     2:High
8563,	     2:High,	     2:High
8564,	     2:High,	     2:High
8565,	     2:High,	     2:High
8566,	     2:High,	     2:High
8567,	     2:High,	     2:High
8568,	     2:High,	     2:High
8569,	     2:High,	     2:High
8570,	     2:High,	     1:Low
8571,	     2:High,	     2:High
8572,	     2:High,	     2:High
8573,	     2:High,	     2:High
8574,	     2:High,	     2:High
8575,	     2:High,	     2:High
8576,	     2:High,	     2:High
8577,	     2:High,	     2:High
8578,	     2:High,	     2:High
8579,	     2:High,	     2:High
8580,	     2:High,	     2:High
8581,	     2:High,	     2:High
8582,	     2:High,	     2:High
8583,	     2:High,	     2:High
8584,	     2:High,	     2:High
8585,	     2:High,	     2:High
8586,	     2:High,	     2:High
8587,	     2:High,	     2:High
8588,	     2:High,	     2:High
8589,	     2:High,	     2:High
8590,	     2:High,	     2:High
8591,	     2:High,	     2:High
8592,	     2:High,	     2:High
8593,	     2:High,	     2:High
8594,	     2:High,	     2:High
8595,	     2:High,	     2:High
8596,	     2:High,	     2:High
8597,	     2:High,	     2:High
8598,	     2:High,	     2:High
8599,	     2:High,	     2:High
8600,	     2:High,	     2:High
8601,	     2:High,	     2:High
8602,	     2:High,	     2:High
8603,	     2:High,	     2:High
8604,	     2:High,	     2:High
8605,	     2:High,	     2:High
8606,	     2:High,	     2:High
8607,	     2:High,	     1:Low
8608,	     2:High,	     2:High
8609,	     2:High,	     1:Low
8610,	     2:High,	     2:High
8611,	     2:High,	     2:High
8612,	     2:High,	     2:High
8613,	     2:High,	     2:High
8614,	     2:High,	     2:High
8615,	     2:High,	     2:High
8616,	     2:High,	     2:High
8617,	     2:High,	     2:High
8618,	     2:High,	     2:High
8619,	     2:High,	     2:High
8620,	     2:High,	     2:High
8621,	     2:High,	     2:High
8622,	     2:High,	     2:High
8623,	     2:High,	     2:High
8624,	     2:High,	     2:High
8625,	     2:High,	     2:High
8626,	     2:High,	     2:High
8627,	     2:High,	     2:High
8628,	     2:High,	     2:High
8629,	     2:High,	     2:High
8630,	     2:High,	     2:High
8631,	     2:High,	     2:High
8632,	     2:High,	     2:High
8633,	     2:High,	     2:High
8634,	     2:High,	     2:High
8635,	     2:High,	     2:High
8636,	     2:High,	     2:High
8637,	     2:High,	     2:High
8638,	     2:High,	     2:High
8639,	     2:High,	     1:Low
8640,	     2:High,	     2:High
8641,	     2:High,	     2:High
8642,	     2:High,	     2:High
8643,	     2:High,	     2:High
8644,	     2:High,	     2:High
8645,	     2:High,	     2:High
8646,	     2:High,	     2:High
8647,	     2:High,	     2:High
8648,	     2:High,	     2:High
8649,	     2:High,	     2:High
8650,	     2:High,	     2:High
8651,	     2:High,	     2:High
8652,	     2:High,	     2:High
8653,	     2:High,	     2:High
8654,	     2:High,	     2:High
8655,	     2:High,	     2:High
8656,	     2:High,	     2:High
8657,	     2:High,	     1:Low
8658,	     2:High,	     2:High
8659,	     2:High,	     2:High
8660,	     2:High,	     2:High
8661,	     2:High,	     2:High
8662,	     2:High,	     2:High
8663,	     2:High,	     2:High
8664,	     2:High,	     2:High
8665,	     2:High,	     2:High
8666,	     2:High,	     2:High
8667,	     2:High,	     2:High
8668,	     2:High,	     2:High
8669,	     2:High,	     2:High
8670,	     2:High,	     2:High
8671,	     2:High,	     2:High
8672,	     2:High,	     2:High
8673,	     2:High,	     2:High
8674,	     2:High,	     2:High
8675,	     2:High,	     2:High
8676,	     2:High,	     2:High
8677,	     2:High,	     2:High
8678,	     2:High,	     2:High
8679,	     2:High,	     2:High
8680,	     2:High,	     2:High
8681,	     2:High,	     2:High
8682,	     2:High,	     2:High
8683,	     2:High,	     2:High
8684,	     2:High,	     2:High
8685,	     2:High,	     2:High
8686,	     2:High,	     2:High
8687,	     2:High,	     2:High
8688,	     2:High,	     2:High
8689,	     2:High,	     2:High
8690,	     2:High,	     2:High
8691,	     2:High,	     2:High
8692,	     2:High,	     2:High
8693,	     2:High,	     2:High
8694,	     2:High,	     2:High
8695,	     2:High,	     2:High
8696,	     2:High,	     2:High
8697,	     2:High,	     2:High
8698,	     2:High,	     2:High
8699,	     2:High,	     2:High
8700,	     2:High,	     2:High
8701,	     2:High,	     2:High
8702,	     2:High,	     2:High
8703,	     2:High,	     2:High
8704,	     2:High,	     2:High
8705,	     2:High,	     2:High
8706,	     2:High,	     2:High
8707,	     2:High,	     2:High
8708,	     2:High,	     2:High
8709,	     2:High,	     1:Low
8710,	     2:High,	     2:High
8711,	     2:High,	     2:High
8712,	     2:High,	     2:High
8713,	     2:High,	     2:High
8714,	     2:High,	     2:High
8715,	     2:High,	     2:High
8716,	     2:High,	     2:High
8717,	     2:High,	     2:High
8718,	     2:High,	     2:High
8719,	     2:High,	     2:High
8720,	     2:High,	     2:High
8721,	     2:High,	     2:High
8722,	     2:High,	     2:High
8723,	     2:High,	     2:High
8724,	     2:High,	     2:High
8725,	     2:High,	     2:High
8726,	     2:High,	     2:High
8727,	     2:High,	     2:High
8728,	     2:High,	     2:High
8729,	     2:High,	     2:High
8730,	     2:High,	     2:High
8731,	     2:High,	     2:High
8732,	     2:High,	     2:High
8733,	     2:High,	     2:High
8734,	     2:High,	     2:High
8735,	     2:High,	     2:High
8736,	     2:High,	     2:High
8737,	     2:High,	     2:High
8738,	     2:High,	     2:High
8739,	     2:High,	     2:High
8740,	     2:High,	     2:High
8741,	     2:High,	     2:High
8742,	     2:High,	     2:High
8743,	     2:High,	     2:High
8744,	     2:High,	     2:High
8745,	     2:High,	     2:High
8746,	     2:High,	     2:High
8747,	     2:High,	     2:High
8748,	     2:High,	     2:High
8749,	     2:High,	     2:High
8750,	     2:High,	     2:High
8751,	     2:High,	     1:Low
8752,	     2:High,	     2:High
8753,	     2:High,	     2:High
8754,	     2:High,	     2:High
8755,	     2:High,	     2:High
8756,	     2:High,	     2:High
8757,	     2:High,	     2:High
8758,	     2:High,	     2:High
8759,	     2:High,	     2:High
8760,	     2:High,	     2:High
8761,	     2:High,	     2:High
8762,	     2:High,	     2:High
8763,	     2:High,	     2:High
8764,	     2:High,	     2:High
8765,	     2:High,	     2:High
8766,	     2:High,	     2:High
8767,	     2:High,	     2:High
8768,	     2:High,	     2:High
8769,	     2:High,	     2:High
8770,	     2:High,	     2:High
8771,	     2:High,	     2:High
8772,	     2:High,	     2:High
8773,	     2:High,	     2:High
8774,	     2:High,	     1:Low
8775,	     2:High,	     2:High
8776,	     2:High,	     2:High
8777,	     2:High,	     2:High
8778,	     2:High,	     2:High
8779,	     2:High,	     2:High
8780,	     2:High,	     2:High
8781,	     2:High,	     2:High
8782,	     2:High,	     2:High
8783,	     2:High,	     2:High
8784,	     2:High,	     2:High
8785,	     2:High,	     2:High
8786,	     2:High,	     2:High
8787,	     2:High,	     2:High
8788,	     2:High,	     2:High
8789,	     2:High,	     2:High
8790,	     2:High,	     2:High
8791,	     2:High,	     2:High
8792,	     2:High,	     2:High
8793,	     2:High,	     2:High
8794,	     2:High,	     2:High
8795,	     2:High,	     2:High
8796,	     2:High,	     2:High
8797,	     2:High,	     2:High
8798,	     2:High,	     2:High
8799,	     2:High,	     2:High
8800,	     2:High,	     2:High
8801,	     2:High,	     2:High
8802,	     2:High,	     2:High
8803,	     2:High,	     2:High
8804,	     2:High,	     2:High
8805,	     2:High,	     2:High
8806,	     2:High,	     2:High
8807,	     2:High,	     2:High
8808,	     2:High,	     2:High
8809,	     2:High,	     2:High
8810,	     2:High,	     2:High
8811,	     2:High,	     2:High
8812,	     2:High,	     2:High
8813,	     2:High,	     2:High
8814,	     2:High,	     2:High
8815,	     2:High,	     2:High
8816,	     2:High,	     2:High
8817,	     2:High,	     2:High
8818,	     2:High,	     2:High
8819,	     2:High,	     2:High
8820,	     2:High,	     2:High
8821,	     2:High,	     2:High
8822,	     2:High,	     2:High
8823,	     2:High,	     2:High
8824,	     2:High,	     2:High
8825,	     2:High,	     1:Low
8826,	     2:High,	     2:High
8827,	     2:High,	     2:High
8828,	     2:High,	     2:High
8829,	     2:High,	     2:High
8830,	     2:High,	     2:High
8831,	     2:High,	     2:High
8832,	     2:High,	     2:High
8833,	     2:High,	     2:High
8834,	     2:High,	     2:High
8835,	     2:High,	     2:High
8836,	     2:High,	     2:High
8837,	     2:High,	     1:Low
8838,	     2:High,	     2:High
8839,	     2:High,	     2:High
8840,	     2:High,	     2:High
8841,	     2:High,	     2:High
8842,	     2:High,	     2:High
8843,	     2:High,	     2:High
8844,	     2:High,	     2:High
8845,	     2:High,	     2:High
8846,	     2:High,	     2:High
8847,	     2:High,	     2:High
8848,	     2:High,	     2:High
8849,	     2:High,	     2:High
8850,	     2:High,	     2:High
8851,	     2:High,	     2:High
8852,	     2:High,	     2:High
8853,	     2:High,	     2:High
8854,	     2:High,	     2:High
8855,	     2:High,	     2:High
8856,	     2:High,	     2:High
8857,	     2:High,	     2:High
8858,	     2:High,	     2:High
8859,	     2:High,	     2:High
8860,	     2:High,	     2:High
8861,	     2:High,	     2:High
8862,	     2:High,	     2:High
8863,	     2:High,	     2:High
8864,	     2:High,	     2:High
8865,	     2:High,	     2:High
8866,	     2:High,	     2:High
8867,	     2:High,	     2:High
8868,	     2:High,	     2:High
8869,	     2:High,	     2:High
8870,	     2:High,	     2:High
8871,	     2:High,	     1:Low
8872,	     2:High,	     2:High
8873,	     2:High,	     2:High
8874,	     2:High,	     2:High
8875,	     2:High,	     2:High
8876,	     2:High,	     2:High
8877,	     2:High,	     2:High
8878,	     2:High,	     2:High
8879,	     2:High,	     2:High
8880,	     2:High,	     2:High
8881,	     2:High,	     2:High
8882,	     2:High,	     2:High
8883,	     2:High,	     2:High
8884,	     2:High,	     2:High
8885,	     2:High,	     2:High
8886,	     2:High,	     2:High
8887,	     2:High,	     2:High
8888,	     2:High,	     2:High
8889,	     2:High,	     2:High
8890,	     2:High,	     2:High
8891,	     2:High,	     2:High
8892,	     2:High,	     2:High
8893,	     2:High,	     2:High
8894,	     2:High,	     2:High
8895,	     2:High,	     2:High
8896,	     2:High,	     2:High
8897,	     2:High,	     2:High
8898,	     2:High,	     2:High
8899,	     2:High,	     2:High
8900,	     2:High,	     2:High
8901,	     2:High,	     2:High
8902,	     2:High,	     2:High
8903,	     2:High,	     2:High
8904,	     2:High,	     2:High
8905,	     2:High,	     2:High
8906,	     2:High,	     2:High
8907,	     2:High,	     2:High
8908,	     2:High,	     2:High
8909,	     2:High,	     2:High
8910,	     2:High,	     2:High
8911,	     2:High,	     2:High
8912,	     2:High,	     2:High
8913,	     2:High,	     2:High
8914,	     2:High,	     2:High
8915,	     2:High,	     2:High
8916,	     2:High,	     2:High
8917,	     2:High,	     1:Low
8918,	     2:High,	     2:High
8919,	     2:High,	     1:Low
8920,	     2:High,	     2:High
8921,	     2:High,	     2:High
8922,	     2:High,	     2:High
8923,	     2:High,	     2:High
8924,	     2:High,	     2:High
8925,	     2:High,	     2:High
8926,	     2:High,	     2:High
8927,	     2:High,	     2:High
8928,	     2:High,	     2:High
8929,	     2:High,	     2:High
8930,	     2:High,	     2:High
8931,	     2:High,	     2:High
8932,	     2:High,	     2:High
8933,	     2:High,	     2:High
8934,	     2:High,	     2:High
8935,	     2:High,	     2:High
8936,	     2:High,	     2:High
8937,	     2:High,	     2:High
8938,	     2:High,	     2:High
8939,	     2:High,	     2:High
8940,	     2:High,	     2:High
8941,	     2:High,	     2:High
8942,	     2:High,	     2:High
8943,	     2:High,	     2:High
8944,	     2:High,	     2:High
8945,	     2:High,	     2:High
8946,	     2:High,	     2:High
8947,	     2:High,	     2:High
8948,	     2:High,	     2:High
8949,	     2:High,	     2:High
8950,	     2:High,	     1:Low
8951,	     2:High,	     2:High
8952,	     2:High,	     2:High
8953,	     2:High,	     2:High
8954,	     2:High,	     2:High
8955,	     2:High,	     2:High
8956,	     2:High,	     2:High
8957,	     2:High,	     2:High
8958,	     2:High,	     2:High
8959,	     2:High,	     2:High
8960,	     2:High,	     2:High
